지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
133,2018-01-01 00:00,-2.2,,1.4,320,70,3.6,-6.9,1017.9,1026.8,,,,,0,0,,,2000,,,-1.5,-.4,1.1,3,3.6
133,2018-01-01 01:00,-2.5,,1.5,320,67,3.4,-7.7,1018.1,1027,,,,,,,,,2000,,,-1.7,-.6,.9,2.9,3.5
133,2018-01-01 02:00,-2.9,,.9,290,63,3.1,-8.9,1018.2,1027.1,,,,,,0,,,2000,,,-1.9,-.8,.9,2.8,3.4
133,2018-01-01 03:00,-3,,.7,270,64,3.1,-8.8,1018.6,1027.5,,,,,0,0,,,2000,,,-2.1,-.8,.8,2.7,3.4
133,2018-01-01 04:00,-3.4,,.9,250,73,3.5,-7.5,1018.5,1027.4,,,,,0,0,,,1902,,,-2.3,-.9,.7,2.7,3.3
133,2018-01-01 05:00,-4,,1,270,78,3.6,-7.2,1018.6,1027.5,,,,,0,0,,,1640,,,-2.7,-1.1,.6,2.6,3.2
133,2018-01-01 06:00,-4.9,,.2,0,77,3.3,-8.3,1018.5,1027.5,,,,,0,0,,,1912,,,-2.8,-1.3,.6,2.5,3.2
133,2018-01-01 07:00,-4.9,,.8,320,82,3.5,-7.5,1019,1028,,,,,0,0,,,1819,,,-3.1,-1.3,.5,2.5,3.1
133,2018-01-01 08:00,-5.2,,1.1,320,82,3.4,-7.7,1019.5,1028.5,0,0,,,0,0,,,1547,,,-3.2,-1.4,.5,2.4,3.1
133,2018-01-01 09:00,-4.2,,.2,0,80,3.6,-7.1,1020.1,1029,1,.18,,,0,0,,,1597,,,-1.4,-1,.4,2.4,3
133,2018-01-01 10:00,-1.3,,.6,90,69,3.8,-6.2,1020.7,1029.5,1,.58,,,0,0,,,1650,,,.7,.2,.5,2.4,3
133,2018-01-01 11:00,1.9,,.9,200,51,3.6,-7.1,1020.9,1029.6,1,.93,,,0,0,,,1855,,,1.6,1.5,.5,2.3,3
133,2018-01-01 12:00,3.2,,1.5,340,29,2.2,-13.1,1020.4,1029.1,1,1.16,,,0,0,,,2000,,,2.5,2.1,.6,2.3,3
